loop_id,label_atac_overlap,atac_category,chr1,x1,x2,chr2,y1,y2,resolution,distance,anchor1_width,anchor2_width,loop_span,same_chr,n_assigned_genes,n_components,has_tss_component,has_promoter_component,WHERE,classification,log_distance,log_loop_span,distance_per_loop_span,anchor_width_sum,anchor_width_diff,anchor_width_ratio,where_classification
chr6_31850000_31875000_chr6_33275000_33300000_25000,1,CP,chr6,31850000,31875000,chr6,33275000,33300000,25000,130212,25000,25000,1450000,1,1,1,0,1,DOWN,One_OK,11.776926850162456,14.187074804051692,0.08980137931034483,50000,0,1.0,DOWN_One_OK
chr6_31850000_31875000_chr6_33325000_33350000_25000,1,CP,chr6,31850000,31875000,chr6,33325000,33350000,25000,180212,25000,25000,1500000,1,1,1,0,1,DOWN,One_OK,12.101894763618635,14.220976332738882,0.12014133333333334,50000,0,1.0,DOWN_One_OK
chr6_31855000_31860000_chr6_33200000_33205000_5000,1,CP,chr6,31855000,31860000,chr6,33200000,33205000,5000,45212,5000,5000,1350000,1,1,1,0,1,DOWN,One_OK,10.719139935087785,14.115615891155079,0.03349037037037037,10000,0,1.0,DOWN_One_OK
chr6_32350000_32375000_chr6_33000000_33025000_25000,1,CP,chr6,32350000,32375000,chr6,33000000,33025000,25000,11278,25000,25000,675000,1,1,1,0,1,UP,One_OK,9.330697868639916,13.42246945133505,0.01670814814814815,50000,0,1.0,UP_One_OK
chr6_32350000_32375000_chr6_33200000_33225000_25000,0,CP,chr6,32350000,32375000,chr6,33200000,33225000,25000,11278,25000,25000,875000,1,1,1,0,1,UP,Both_OK,9.330697868639916,13.681980308196241,0.012889142857142858,50000,0,1.0,UP_Both_OK
chr6_32375000_32400000_chr6_33275000_33300000_25000,1,CT,chr6,32375000,32400000,chr6,33275000,33300000,25000,9244,25000,25000,925000,1,1,1,1,0,UP,Both_OK,9.131838143821225,13.73755009757506,0.009993513513513514,50000,0,1.0,UP_Both_OK
chr6_34020000_34030000_chr6_34940000_34950000_10000,1,CT,chr6,34020000,34030000,chr6,34940000,34950000,10000,40585,10000,10000,930000,1,1,1,1,0,UP,One_OK,10.611178458536914,13.742940940397677,0.04363978494623656,20000,0,1.0,UP_One_OK
chr6_34025000_34050000_chr6_34925000_34950000_25000,1,CT,chr6,34025000,34050000,chr6,34925000,34950000,25000,53085,25000,25000,925000,1,1,1,1,0,UP,One_OK,10.879668518983348,13.73755009757506,0.05738918918918919,50000,0,1.0,UP_One_OK
chr6_34030000_34040000_chr6_34940000_34950000_10000,1,CT,chr6,34030000,34040000,chr6,34940000,34950000,10000,50585,10000,10000,920000,1,1,1,1,0,UP,One_OK,10.83143013715073,13.732130035981154,0.05498369565217391,20000,0,1.0,UP_One_OK
chr6_34175000_34200000_chr6_34300000_34325000_25000,1,CT,chr6,34175000,34200000,chr6,34300000,34325000,25000,5296,25000,25000,150000,1,1,1,1,0,UP,One_OK,8.574895901544526,11.918397239722838,0.03530666666666667,50000,0,1.0,UP_One_OK
chr6_35100000_35110000_chr6_35150000_35160000_10000,1,CT,chr6,35100000,35110000,chr6,35150000,35160000,10000,15993,10000,10000,60000,1,1,1,1,0,UP,One_OK,9.679968930891835,11.002116507732017,0.26655,20000,0,1.0,UP_One_OK
chr6_35100000_35110000_chr6_35160000_35170000_10000,1,CT,chr6,35100000,35110000,chr6,35160000,35170000,10000,15993,10000,10000,70000,1,1,1,1,0,UP,One_OK,9.679968930891835,11.156264806643742,0.22847142857142858,20000,0,1.0,UP_One_OK
chr6_35105000_35110000_chr6_35990000_35995000_5000,1,CT,chr6,35105000,35110000,chr6,35990000,35995000,5000,13493,5000,5000,890000,1,1,1,1,0,UP,One_OK,9.510000421187371,13.698977865303197,0.01516067415730337,10000,0,1.0,UP_One_OK
chr6_35175000_35200000_chr6_35400000_35425000_25000,1,CT,chr6,35175000,35200000,chr6,35400000,35425000,25000,85502,25000,25000,250000,1,1,1,1,0,DOWN,One_OK,11.35630674202859,12.429220196836383,0.342008,50000,0,1.0,DOWN_One_OK
chr6_35175000_35200000_chr6_35975000_36000000_25000,1,CP,chr6,35175000,35200000,chr6,35975000,36000000,25000,39776,25000,25000,825000,1,1,1,0,1,DOWN,One_OK,10.591044134782829,13.623139877437296,0.04821333333333333,50000,0,1.0,DOWN_One_OK
chr6_35180000_35190000_chr6_35990000_36000000_10000,1,CP,chr6,35180000,35190000,chr6,35990000,36000000,10000,32276,10000,10000,820000,1,1,1,0,1,DOWN,One_OK,10.38211018126202,13.617060838751888,0.0393609756097561,20000,0,1.0,DOWN_One_OK
chr6_35200000_35225000_chr6_35375000_35400000_25000,1,CT,chr6,35200000,35225000,chr6,35375000,35400000,25000,60502,25000,25000,200000,1,1,1,1,0,DOWN,One_OK,11.010448229566409,12.206077645517674,0.30251,50000,0,1.0,DOWN_One_OK
chr6_35375000_35400000_chr6_35975000_36000000_25000,1,CP,chr6,35375000,35400000,chr6,35975000,36000000,25000,39776,25000,25000,625000,1,1,1,0,1,DOWN,One_OK,10.591044134782829,13.345508528717259,0.0636416,50000,0,1.0,DOWN_One_OK
chr6_35400000_35405000_chr6_35720000_35725000_5000,1,CT,chr6,35400000,35405000,chr6,35720000,35725000,5000,367,5000,5000,325000,1,1,1,1,0,DOWN,One_OK,5.908082938168931,12.691583538230217,0.0011292307692307693,10000,0,1.0,DOWN_One_OK
chr6_35400000_35425000_chr6_35700000_35725000_25000,1,CT,chr6,35400000,35425000,chr6,35700000,35725000,25000,9629,25000,25000,325000,1,1,1,1,0,DOWN,One_OK,9.172638504792172,12.691583538230217,0.029627692307692306,50000,0,1.0,DOWN_One_OK
chr6_35400000_35425000_chr6_35975000_36000000_25000,1,CP,chr6,35400000,35425000,chr6,35975000,36000000,25000,39776,25000,25000,600000,1,1,1,0,1,DOWN,One_OK,10.591044134782829,13.304686600863562,0.06629333333333333,50000,0,1.0,DOWN_One_OK
chr6_35410000_35415000_chr6_35720000_35725000_5000,1,CT,chr6,35410000,35415000,chr6,35720000,35725000,5000,367,5000,5000,315000,1,1,1,1,0,DOWN,One_OK,5.908082938168931,12.660331092405906,0.001165079365079365,10000,0,1.0,DOWN_One_OK
chr6_35410000_35420000_chr6_35710000_35720000_10000,1,CT,chr6,35410000,35420000,chr6,35710000,35720000,10000,7129,10000,10000,310000,1,1,1,1,0,DOWN,One_OK,8.872066513408342,12.644330802262578,0.022996774193548387,20000,0,1.0,DOWN_One_OK
chr6_35410000_35420000_chr6_35720000_35730000_10000,1,CP,chr6,35410000,35420000,chr6,35720000,35730000,10000,1383,10000,10000,320000,1,1,1,0,1,DOWN,One_OK,7.232733136177615,12.676079399771027,0.004321875,20000,0,1.0,DOWN_One_OK
chr6_35410000_35420000_chr6_35990000_36000000_10000,1,CP,chr6,35410000,35420000,chr6,35990000,36000000,10000,32276,10000,10000,590000,1,1,1,0,1,DOWN,One_OK,10.38211018126202,13.28787951079572,0.05470508474576271,20000,0,1.0,DOWN_One_OK
chr6_35720000_35730000_chr6_35990000_36000000_10000,1,CP,chr6,35720000,35730000,chr6,35990000,36000000,10000,32276,10000,10000,280000,1,1,1,0,1,DOWN,One_OK,10.38211018126202,12.54254845357358,0.11527142857142857,20000,0,1.0,DOWN_One_OK
chr6_35725000_35750000_chr6_35975000_36000000_25000,1,CP,chr6,35725000,35750000,chr6,35975000,36000000,25000,39776,25000,25000,275000,1,1,1,0,1,DOWN,One_OK,10.591044134782829,12.524530013005734,0.14464,50000,0,1.0,DOWN_One_OK
chr6_38275000_38300000_chr6_38550000_38575000_25000,1,CT,chr6,38275000,38300000,chr6,38550000,38575000,25000,6447,25000,25000,300000,1,1,1,1,0,DOWN,One_OK,8.771525284186465,12.611541086966115,0.02149,50000,0,1.0,DOWN_One_OK
chr6_38275000_38300000_chr6_39300000_39325000_25000,1,CP,chr6,38275000,38300000,chr6,39300000,39325000,25000,43301,25000,25000,1050000,1,1,1,0,1,DOWN,Both_OK,10.675954102300329,13.864301674514206,0.04123904761904762,50000,0,1.0,DOWN_Both_OK
chr6_38370000_38380000_chr6_38560000_38570000_10000,1,CT,chr6,38370000,38380000,chr6,38560000,38570000,10000,3947,10000,10000,200000,1,1,1,1,0,DOWN,One_OK,8.280964400553373,12.206077645517674,0.019735,20000,0,1.0,DOWN_One_OK
chr6_38375000_38400000_chr6_38525000_38550000_25000,1,CT,chr6,38375000,38400000,chr6,38525000,38550000,25000,31447,25000,25000,175000,1,1,1,1,0,DOWN,One_OK,10.356090667101697,12.07254696717504,0.17969714285714286,50000,0,1.0,DOWN_One_OK
chr6_38375000_38400000_chr6_38550000_38575000_25000,1,CT,chr6,38375000,38400000,chr6,38550000,38575000,25000,6447,25000,25000,200000,1,1,1,1,0,DOWN,One_OK,8.771525284186465,12.206077645517674,0.032235,50000,0,1.0,DOWN_One_OK
chr6_38375000_38400000_chr6_39275000_39300000_25000,1,CT,chr6,38375000,38400000,chr6,39275000,39300000,25000,181447,25000,25000,925000,1,1,1,1,0,UP,One_OK,12.108724390260273,13.73755009757506,0.19615891891891893,50000,0,1.0,UP_One_OK
chr6_38550000_38575000_chr6_39300000_39325000_25000,1,CP,chr6,38550000,38575000,chr6,39300000,39325000,25000,43301,25000,25000,775000,1,1,1,0,1,DOWN,One_OK,10.675954102300329,13.560619598657233,0.05587225806451613,50000,0,1.0,DOWN_One_OK
chr6_39475000_39500000_chr6_39775000_39800000_25000,1,CP,chr6,39475000,39500000,chr6,39775000,39800000,25000,1245,25000,25000,325000,1,1,1,0,1,DOWN,One_OK,7.1276936993473985,12.691583538230217,0.003830769230769231,50000,0,1.0,DOWN_One_OK
chr6_39480000_39490000_chr6_39790000_39800000_10000,1,CT,chr6,39480000,39490000,chr6,39790000,39800000,10000,1819,10000,10000,320000,1,1,1,1,0,DOWN,One_OK,7.506591780070841,12.676079399771027,0.005684375,20000,0,1.0,DOWN_One_OK
chr6_39575000_39600000_chr6_40050000_40075000_25000,1,CT,chr6,39575000,39600000,chr6,40050000,40075000,25000,7684,25000,25000,500000,1,1,1,1,0,UP,One_OK,8.947025655972697,13.122365377402328,0.015368,50000,0,1.0,UP_One_OK
chr6_39600000_39610000_chr6_39720000_39730000_10000,1,CT,chr6,39600000,39610000,chr6,39720000,39730000,10000,9812,10000,10000,130000,1,1,1,1,0,UP,One_OK,9.191463316206494,11.775297421715827,0.07547692307692308,20000,0,1.0,UP_One_OK
chr6_39600000_39625000_chr6_39700000_39725000_25000,1,CT,chr6,39600000,39625000,chr6,39700000,39725000,25000,17312,25000,25000,125000,1,1,1,1,0,UP,One_OK,9.759212943379076,11.736077016252437,0.138496,50000,0,1.0,UP_One_OK
chr6_39600000_39625000_chr6_39725000_39750000_25000,0,CT,chr6,39600000,39625000,chr6,39725000,39750000,25000,17312,25000,25000,150000,1,1,1,1,0,UP,One_OK,9.759212943379076,11.918397239722838,0.11541333333333334,50000,0,1.0,UP_One_OK
chr6_39800000_39810000_chr6_39960000_39970000_10000,1,CT,chr6,39800000,39810000,chr6,39960000,39970000,10000,519,10000,10000,170000,1,1,1,1,0,DOWN,One_OK,6.253828811575473,12.04355959836804,0.003052941176470588,20000,0,1.0,DOWN_One_OK
chr6_39800000_39825000_chr6_39950000_39975000_25000,1,CT,chr6,39800000,39825000,chr6,39950000,39975000,25000,1977,25000,25000,175000,1,1,1,1,0,DOWN,One_OK,7.589841512182657,12.07254696717504,0.011297142857142856,50000,0,1.0,DOWN_One_OK
chr6_39810000_39820000_chr6_39960000_39970000_10000,1,CT,chr6,39810000,39820000,chr6,39960000,39970000,10000,519,10000,10000,160000,1,1,1,1,0,DOWN,One_OK,6.253828811575473,11.982935344196433,0.00324375,20000,0,1.0,DOWN_One_OK
chr6_39925000_39950000_chr6_40025000_40050000_25000,1,CT,chr6,39925000,39950000,chr6,40025000,40050000,25000,26977,25000,25000,125000,1,1,1,1,0,UP,One_OK,10.202776998029625,11.736077016252437,0.215816,50000,0,1.0,UP_One_OK
chr6_39950000_39975000_chr6_40050000_40075000_25000,1,CT,chr6,39950000,39975000,chr6,40050000,40075000,25000,1977,25000,25000,125000,1,1,1,1,0,UP,One_OK,7.589841512182657,11.736077016252437,0.015816,50000,0,1.0,UP_One_OK
chr6_39960000_39970000_chr6_40040000_40050000_10000,1,CT,chr6,39960000,39970000,chr6,40040000,40050000,10000,519,10000,10000,90000,1,1,1,1,0,UP,One_OK,6.253828811575473,11.407576060361786,0.0057666666666666665,20000,0,1.0,UP_One_OK
chr6_40150000_40175000_chr6_40325000_40350000_25000,1,CT,chr6,40150000,40175000,chr6,40325000,40350000,25000,5267,25000,25000,200000,1,1,1,1,0,DOWN,Both_OK,8.569406062863171,12.206077645517674,0.026335,50000,0,1.0,DOWN_Both_OK
chr6_40150000_40175000_chr6_40550000_40575000_25000,1,CT,chr6,40150000,40175000,chr6,40550000,40575000,25000,18158,25000,25000,425000,1,1,1,1,0,UP,One_OK,9.806921584559797,12.959846800844963,0.04272470588235294,50000,0,1.0,UP_One_OK
chr6_40150000_40175000_chr6_40575000_40600000_25000,1,CT,chr6,40150000,40175000,chr6,40575000,40600000,25000,9871,25000,25000,450000,1,1,1,1,0,DOWN,Both_OK,9.197457746145169,13.017005083966255,0.021935555555555555,50000,0,1.0,DOWN_Both_OK
chr6_40160000_40165000_chr6_40330000_40335000_5000,1,CT,chr6,40160000,40165000,chr6,40330000,40335000,5000,18158,5000,5000,175000,1,1,1,1,0,UP,One_OK,9.806921584559797,12.07254696717504,0.10376,10000,0,1.0,UP_One_OK
chr6_40325000_40350000_chr6_40575000_40600000_25000,1,CT,chr6,40325000,40350000,chr6,40575000,40600000,25000,5267,25000,25000,275000,1,1,1,1,0,UP,Both_OK,8.569406062863171,12.524530013005734,0.019152727272727273,50000,0,1.0,UP_Both_OK
chr6_40325000_40350000_chr6_40800000_40825000_25000,1,CT,chr6,40325000,40350000,chr6,40800000,40825000,25000,5267,25000,25000,500000,1,1,1,1,0,UP,Both_OK,8.569406062863171,13.122365377402328,0.010534,50000,0,1.0,UP_Both_OK
chr6_40330000_40340000_chr6_40570000_40580000_10000,1,CT,chr6,40330000,40340000,chr6,40570000,40580000,10000,2767,10000,10000,250000,1,1,1,1,0,UP,One_OK,7.92588031673756,12.429220196836383,0.011068,20000,0,1.0,UP_One_OK
chr6_40330000_40340000_chr6_40590000_40600000_10000,1,CT,chr6,40330000,40340000,chr6,40590000,40600000,10000,2767,10000,10000,270000,1,1,1,1,0,UP,Both_OK,7.92588031673756,12.506180941677357,0.010248148148148149,20000,0,1.0,UP_Both_OK
chr6_40330000_40340000_chr6_40810000_40820000_10000,1,CT,chr6,40330000,40340000,chr6,40810000,40820000,10000,2767,10000,10000,490000,1,1,1,1,0,UP,One_OK,7.92588031673756,13.102162710901053,0.0056469387755102044,20000,0,1.0,UP_One_OK
chr6_40340000_40345000_chr6_40580000_40585000_5000,1,CT,chr6,40340000,40345000,chr6,40580000,40585000,5000,4871,5000,5000,245000,1,1,1,1,0,DOWN,One_OK,8.491259809389733,12.409017571151187,0.019881632653061223,10000,0,1.0,DOWN_One_OK
chr6_40600000_40625000_chr6_40800000_40825000_25000,1,CT,chr6,40600000,40625000,chr6,40800000,40825000,25000,16889,25000,25000,225000,1,1,1,1,0,DOWN,One_OK,9.734477009801846,12.323860125621126,0.07506222222222222,50000,0,1.0,DOWN_One_OK
chr6_41070000_41080000_chr6_41230000_41240000_10000,1,CP,chr6,41070000,41080000,chr6,41230000,41240000,10000,42381,10000,10000,170000,1,1,1,0,1,UP,One_OK,10.654479022780512,12.04355959836804,0.2493,20000,0,1.0,UP_One_OK
chr6_41075000_41100000_chr6_41325000_41350000_25000,1,CP,chr6,41075000,41100000,chr6,41325000,41350000,25000,3018,25000,25000,275000,1,1,1,0,1,DOWN,Both_OK,8.012680929706839,12.524530013005734,0.010974545454545454,50000,0,1.0,DOWN_Both_OK
chr6_41080000_41090000_chr6_41330000_41340000_10000,1,CP,chr6,41080000,41090000,chr6,41330000,41340000,10000,32381,10000,10000,260000,1,1,1,0,1,UP,One_OK,10.385357991846698,12.468440756144114,0.12454230769230769,20000,0,1.0,UP_One_OK
chr6_41090000_41095000_chr6_41235000_41240000_5000,1,CP,chr6,41090000,41095000,chr6,41235000,41240000,5000,24881,5000,5000,150000,1,1,1,0,1,UP,One_OK,10.121899929474436,11.918397239722838,0.16587333333333334,10000,0,1.0,UP_One_OK
chr6_41090000_41100000_chr6_41230000_41240000_10000,1,CP,chr6,41090000,41100000,chr6,41230000,41240000,10000,22381,10000,10000,150000,1,1,1,0,1,UP,One_OK,10.016012343377973,11.918397239722838,0.14920666666666665,20000,0,1.0,UP_One_OK
chr6_41090000_41100000_chr6_41330000_41340000_10000,1,CP,chr6,41090000,41100000,chr6,41330000,41340000,10000,22381,10000,10000,250000,1,1,1,0,1,UP,One_OK,10.016012343377973,12.429220196836383,0.089524,20000,0,1.0,UP_One_OK
chr6_41225000_41250000_chr6_41325000_41350000_25000,1,CP,chr6,41225000,41250000,chr6,41325000,41350000,25000,3018,25000,25000,125000,1,1,1,0,1,DOWN,Both_OK,8.012680929706839,11.736077016252437,0.024144,50000,0,1.0,DOWN_Both_OK
chr6_41235000_41240000_chr6_41325000_41330000_5000,1,CP,chr6,41235000,41240000,chr6,41325000,41330000,5000,9397,5000,5000,95000,1,1,1,0,1,DOWN,Both_OK,9.14825217966276,11.461642696843066,0.0989157894736842,10000,0,1.0,DOWN_Both_OK
chr6_41235000_41240000_chr6_41330000_41335000_5000,1,CT,chr6,41235000,41240000,chr6,41330000,41335000,5000,26178,5000,5000,100000,1,1,1,1,0,UP,One_OK,10.172712841637342,11.51293546492023,0.26178,10000,0,1.0,UP_One_OK
chr6_41240000_41245000_chr6_41330000_41335000_5000,1,CT,chr6,41240000,41245000,chr6,41330000,41335000,5000,31178,5000,5000,95000,1,1,1,1,0,UP,One_OK,10.347500070256531,11.461642696843066,0.32818947368421053,10000,0,1.0,UP_One_OK
chr6_41325000_41350000_chr6_41575000_41600000_25000,1,CP,chr6,41325000,41350000,chr6,41575000,41600000,25000,3018,25000,25000,275000,1,1,1,0,1,UP,One_OK,8.012680929706839,12.524530013005734,0.010974545454545454,50000,0,1.0,UP_One_OK
chr6_41325000_41350000_chr6_42875000_42900000_25000,1,CP,chr6,41325000,41350000,chr6,42875000,42900000,25000,3018,25000,25000,1575000,1,1,1,0,1,UP,One_OK,8.012680929706839,14.269766465162304,0.0019161904761904763,50000,0,1.0,UP_One_OK
chr6_41340000_41350000_chr6_41580000_41590000_10000,1,CT,chr6,41340000,41350000,chr6,41580000,41590000,10000,4377,10000,10000,250000,1,1,1,1,0,UP,One_OK,8.384347278082808,12.429220196836383,0.017508,20000,0,1.0,UP_One_OK
chr6_41345000_41350000_chr6_41580000_41585000_5000,1,CT,chr6,41345000,41350000,chr6,41580000,41585000,5000,6877,5000,5000,240000,1,1,1,1,0,UP,One_OK,8.83608319099221,12.388398368982115,0.028654166666666668,10000,0,1.0,UP_One_OK
chr6_41650000_41675000_chr6_42875000_42900000_25000,1,CT,chr6,41650000,41675000,chr6,42875000,42900000,25000,38451,25000,25000,1250000,1,1,1,1,0,UP,One_OK,10.557165989185707,14.038654909278163,0.0307608,50000,0,1.0,UP_One_OK
chr6_41670000_41675000_chr6_42885000_42890000_5000,0,CT,chr6,41670000,41675000,chr6,42885000,42890000,5000,48451,5000,5000,1220000,1,1,1,1,0,UP,One_OK,10.788328896136694,14.014362236381235,0.03971393442622951,10000,0,1.0,UP_One_OK
chr6_41670000_41680000_chr6_42660000_42670000_10000,1,CT,chr6,41670000,41680000,chr6,42660000,42670000,10000,50310,10000,10000,1000000,1,1,1,1,0,UP,One_OK,10.825979020051888,13.815511557963774,0.05031,20000,0,1.0,UP_One_OK
chr6_41670000_41680000_chr6_42870000_42880000_10000,1,CT,chr6,41670000,41680000,chr6,42870000,42880000,10000,50310,10000,10000,1210000,1,1,1,1,0,UP,One_OK,10.825979020051888,14.006131744018864,0.04157851239669422,20000,0,1.0,UP_One_OK
chr6_41675000_41700000_chr6_42875000_42900000_25000,1,CT,chr6,41675000,41700000,chr6,42875000,42900000,25000,37810,25000,25000,1225000,1,1,1,1,0,UP,One_OK,10.540355344564857,14.018452218287162,0.03086530612244898,50000,0,1.0,UP_One_OK
chr6_41700000_41725000_chr6_42850000_42875000_25000,1,CT,chr6,41700000,41725000,chr6,42850000,42875000,25000,12810,25000,25000,1175000,1,1,1,1,0,UP,One_OK,9.458059455856434,13.976779556623864,0.010902127659574467,50000,0,1.0,UP_One_OK
chr6_41700000_41725000_chr6_42875000_42900000_25000,1,CT,chr6,41700000,41725000,chr6,42875000,42900000,25000,12810,25000,25000,1200000,1,1,1,1,0,UP,One_OK,9.458059455856434,13.997832948091215,0.010675,50000,0,1.0,UP_One_OK
chr6_41725000_41750000_chr6_42050000_42075000_25000,1,CP,chr6,41725000,41750000,chr6,42050000,42075000,25000,4858,25000,25000,350000,1,1,1,0,1,UP,One_OK,8.488587934405903,12.765691290604371,0.01388,50000,0,1.0,UP_One_OK
chr6_41725000_41750000_chr6_42450000_42475000_25000,1,CP,chr6,41725000,41750000,chr6,42450000,42475000,25000,4858,25000,25000,750000,1,1,1,0,1,UP,One_OK,8.488587934405903,13.527829818844937,0.006477333333333333,50000,0,1.0,UP_One_OK
chr6_41725000_41750000_chr6_42650000_42675000_25000,1,CP,chr6,41725000,41750000,chr6,42650000,42675000,25000,4858,25000,25000,950000,1,1,1,0,1,UP,One_OK,8.488587934405903,13.76421831620775,0.005113684210526315,50000,0,1.0,UP_One_OK
chr6_41725000_41750000_chr6_42875000_42900000_25000,1,CP,chr6,41725000,41750000,chr6,42875000,42900000,25000,4858,25000,25000,1175000,1,1,1,0,1,UP,One_OK,8.488587934405903,13.976779556623864,0.004134468085106383,50000,0,1.0,UP_One_OK
chr6_42900000_42925000_chr6_43000000_43025000_25000,1,CP,chr6,42900000,42925000,chr6,43000000,43025000,25000,7175,25000,25000,125000,1,1,1,0,1,DOWN,One_OK,8.878497403738631,11.736077016252437,0.0574,50000,0,1.0,DOWN_One_OK
chr6_42900000_42925000_chr6_43025000_43050000_25000,1,CP,chr6,42900000,42925000,chr6,43025000,43050000,25000,17743,25000,25000,150000,1,1,1,0,1,DOWN,Both_OK,9.783802709590148,11.918397239722838,0.11828666666666666,50000,0,1.0,DOWN_Both_OK
chr6_43125000_43150000_chr6_44000000_44025000_25000,1,CP,chr6,43125000,43150000,chr6,44000000,44025000,25000,2121,25000,25000,900000,1,1,1,0,1,DOWN,One_OK,7.660114319173928,13.710151153416941,0.0023566666666666666,50000,0,1.0,DOWN_One_OK
chr6_43800000_43825000_chr6_44000000_44025000_25000,1,CP,chr6,43800000,43825000,chr6,44000000,44025000,25000,2121,25000,25000,225000,1,1,1,0,1,DOWN,One_OK,7.660114319173928,12.323860125621126,0.009426666666666667,50000,0,1.0,DOWN_One_OK
chr6_44000000_44025000_chr6_45050000_45075000_25000,1,CP,chr6,44000000,44025000,chr6,45050000,45075000,25000,2121,25000,25000,1075000,1,1,1,0,1,UP,One_OK,7.660114319173928,13.887832149776026,0.0019730232558139533,50000,0,1.0,UP_One_OK
chr6_450000_455000_chr6_505000_510000_5000,1,CP,chr6,450000,455000,chr6,505000,510000,5000,634,5000,5000,60000,1,1,1,0,1,DOWN,One_OK,6.453624998892692,11.002116507732017,0.010566666666666667,10000,0,1.0,DOWN_One_OK
chr6_46675000_46700000_chr6_46800000_46825000_25000,0,CT,chr6,46675000,46700000,chr6,46800000,46825000,25000,44997,25000,25000,150000,1,1,1,1,0,DOWN,One_OK,10.714373323320329,11.918397239722838,0.29998,50000,0,1.0,DOWN_One_OK
chr6_46675000_46700000_chr6_47000000_47025000_25000,0,CT,chr6,46675000,46700000,chr6,47000000,47025000,25000,9208,25000,25000,350000,1,1,1,1,0,DOWN,Both_OK,9.127936545721367,12.765691290604371,0.026308571428571428,50000,0,1.0,DOWN_Both_OK
chr6_46675000_46700000_chr6_47200000_47225000_25000,0,CT,chr6,46675000,46700000,chr6,47200000,47225000,25000,4275,25000,25000,550000,1,1,1,1,0,DOWN,Both_OK,8.360773272144936,13.217675375388819,0.007772727272727272,50000,0,1.0,DOWN_Both_OK
chr6_46680000_46685000_chr6_47000000_47005000_5000,0,CT,chr6,46680000,46685000,chr6,47000000,47005000,5000,788,5000,5000,325000,1,1,1,1,0,DOWN,Both_OK,6.670766320845874,12.691583538230217,0.0024246153846153844,10000,0,1.0,DOWN_Both_OK
chr6_46680000_46685000_chr6_47200000_47205000_5000,0,CT,chr6,46680000,46685000,chr6,47200000,47205000,5000,84999,5000,5000,525000,1,1,1,1,0,UP,One_OK,11.350406535472453,13.171155446333852,0.16190285714285715,10000,0,1.0,UP_One_OK
chr6_46680000_46690000_chr6_47200000_47210000_10000,1,CT,chr6,46680000,46690000,chr6,47200000,47210000,10000,82499,10000,10000,530000,1,1,1,1,0,UP,One_OK,11.320553572322773,13.180634172318978,0.15565849056603773,20000,0,1.0,UP_One_OK
chr6_46690000_46695000_chr6_47000000_47005000_5000,0,CT,chr6,46690000,46695000,chr6,47000000,47005000,5000,788,5000,5000,315000,1,1,1,1,0,DOWN,Both_OK,6.670766320845874,12.660331092405906,0.0025015873015873016,10000,0,1.0,DOWN_Both_OK
chr6_46690000_46700000_chr6_46990000_47000000_10000,0,CT,chr6,46690000,46700000,chr6,46990000,47000000,10000,8288,10000,10000,310000,1,1,1,1,0,DOWN,Both_OK,9.022684613591526,12.644330802262578,0.026735483870967743,20000,0,1.0,DOWN_Both_OK
chr6_46690000_46700000_chr6_47000000_47010000_10000,0,CT,chr6,46690000,46700000,chr6,47000000,47010000,10000,1708,10000,10000,320000,1,1,1,1,0,DOWN,Both_OK,7.443663683115591,12.676079399771027,0.0053375,20000,0,1.0,DOWN_Both_OK
chr6_46690000_46700000_chr6_47200000_47210000_10000,1,CT,chr6,46690000,46700000,chr6,47200000,47210000,10000,72499,10000,10000,520000,1,1,1,1,0,UP,One_OK,11.191341840842766,13.161586013632684,0.13942115384615383,20000,0,1.0,UP_One_OK
chr6_46800000_46825000_chr6_46975000_47000000_25000,1,CT,chr6,46800000,46825000,chr6,46975000,47000000,25000,15788,25000,25000,200000,1,1,1,1,0,DOWN,One_OK,9.667068774021889,12.206077645517674,0.07894,50000,0,1.0,DOWN_One_OK
chr6_46800000_46825000_chr6_47000000_47025000_25000,1,CT,chr6,46800000,46825000,chr6,47000000,47025000,25000,9208,25000,25000,225000,1,1,1,1,0,DOWN,One_OK,9.127936545721367,12.323860125621126,0.040924444444444444,50000,0,1.0,DOWN_One_OK
chr6_46800000_46825000_chr6_47200000_47225000_25000,1,CT,chr6,46800000,46825000,chr6,47200000,47225000,25000,4275,25000,25000,425000,1,1,1,1,0,DOWN,One_OK,8.360773272144936,12.959846800844963,0.010058823529411764,50000,0,1.0,DOWN_One_OK
chr6_47200000_47225000_chr6_47500000_47525000_25000,1,CT,chr6,47200000,47225000,chr6,47500000,47525000,25000,4275,25000,25000,325000,1,1,1,1,0,UP,Both_OK,8.360773272144936,12.691583538230217,0.013153846153846153,50000,0,1.0,UP_Both_OK
chr6_47200000_47225000_chr6_47525000_47550000_25000,0,CT,chr6,47200000,47225000,chr6,47525000,47550000,25000,4275,25000,25000,350000,1,1,1,1,0,UP,One_OK,8.360773272144936,12.765691290604371,0.012214285714285714,50000,0,1.0,UP_One_OK
chr6_47210000_47220000_chr6_47500000_47510000_10000,1,CT,chr6,47210000,47220000,chr6,47500000,47510000,10000,6775,10000,10000,300000,1,1,1,1,0,UP,Both_OK,8.821142236331891,12.611541086966115,0.022583333333333334,20000,0,1.0,UP_Both_OK
